any,Catalunya,nacionalitat,sexe,edat quinquennal,concepte,estat,valor
2001,Catalunya,Àsia i Oceania,homes,de 65 a 69 anys,població,,75
2001,Catalunya,Àsia i Oceania,homes,de 70 a 74 anys,població,,47
2001,Catalunya,Àsia i Oceania,homes,de 75 a 79 anys,població,,33
2001,Catalunya,Àsia i Oceania,homes,de 80 a 84 anys,població,,13
2001,Catalunya,Àsia i Oceania,homes,85 anys o més,població,,9
2001,Catalunya,Àsia i Oceania,homes,total,població,,14731
2001,Catalunya,Àsia i Oceania,dones,de 0 a 4 anys,població,,619
2001,Catalunya,Àsia i Oceania,dones,de 5 a 9 anys,població,,435
2001,Catalunya,Àsia i Oceania,dones,de 10 a 14 anys,població,,420
2001,Catalunya,Àsia i Oceania,dones,de 15 a 19 anys,població,,445
2001,Catalunya,Àsia i Oceania,dones,de 20 a 24 anys,població,,789
2001,Catalunya,Àsia i Oceania,dones,de 25 a 29 anys,població,,1248
2001,Catalunya,Àsia i Oceania,dones,de 30 a 34 anys,població,,1344
2001,Catalunya,Àsia i Oceania,dones,de 35 a 39 anys,població,,1178
2001,Catalunya,Àsia i Oceania,dones,de 40 a 44 anys,població,,823
2001,Catalunya,Àsia i Oceania,dones,de 45 a 49 anys,població,,545
2001,Catalunya,Àsia i Oceania,dones,de 50 a 54 anys,població,,283
2001,Catalunya,Àsia i Oceania,dones,de 55 a 59 anys,població,,150
2001,Catalunya,Àsia i Oceania,dones,de 60 a 64 anys,població,,101
2001,Catalunya,Àsia i Oceania,dones,de 65 a 69 anys,població,,100
2001,Catalunya,Àsia i Oceania,dones,de 70 a 74 anys,població,,59
2001,Catalunya,Àsia i Oceania,dones,de 75 a 79 anys,població,,27
2001,Catalunya,Àsia i Oceania,dones,de 80 a 84 anys,població,,24
2001,Catalunya,Àsia i Oceania,dones,85 anys o més,població,,11
2001,Catalunya,Àsia i Oceania,dones,total,població,,8601
2001,Catalunya,Àsia i Oceania,total,de 0 a 4 anys,població,,1300
2001,Catalunya,Àsia i Oceania,total,de 5 a 9 anys,població,,959
2001,Catalunya,Àsia i Oceania,total,de 10 a 14 anys,població,,982
2001,Catalunya,Àsia i Oceania,total,de 15 a 19 anys,població,,1075
2001,Catalunya,Àsia i Oceania,total,de 20 a 24 anys,població,,2470
2001,Catalunya,Àsia i Oceania,total,de 25 a 29 anys,població,,4038
2001,Catalunya,Àsia i Oceania,total,de 30 a 34 anys,població,,3967
2001,Catalunya,Àsia i Oceania,total,de 35 a 39 anys,població,,3207
2001,Catalunya,Àsia i Oceania,total,de 40 a 44 anys,població,,2233
2001,Catalunya,Àsia i Oceania,total,de 45 a 49 anys,població,,1420
2001,Catalunya,Àsia i Oceania,total,de 50 a 54 anys,població,,743
2001,Catalunya,Àsia i Oceania,total,de 55 a 59 anys,població,,321
2001,Catalunya,Àsia i Oceania,total,de 60 a 64 anys,població,,219
2001,Catalunya,Àsia i Oceania,total,de 65 a 69 anys,població,,175
2001,Catalunya,Àsia i Oceania,total,de 70 a 74 anys,població,,106
2001,Catalunya,Àsia i Oceania,total,de 75 a 79 anys,població,,60
2001,Catalunya,Àsia i Oceania,total,de 80 a 84 anys,població,,37
2001,Catalunya,Àsia i Oceania,total,85 anys o més,població,,20
2001,Catalunya,Àsia i Oceania,total,total,població,,23332
2001,Catalunya,total,homes,de 0 a 4 anys,població,,154996
2001,Catalunya,total,homes,de 5 a 9 anys,població,,142959
2001,Catalunya,total,homes,de 10 a 14 anys,població,,150280
2001,Catalunya,total,homes,de 15 a 19 anys,població,,176686
2001,Catalunya,total,homes,de 20 a 24 anys,població,,245014
2001,Catalunya,total,homes,de 25 a 29 anys,població,,286408
2001,Catalunya,total,homes,de 30 a 34 anys,població,,271036
2001,Catalunya,total,homes,de 35 a 39 anys,població,,256424
2001,Catalunya,total,homes,de 40 a 44 anys,població,,232459
2001,Catalunya,total,homes,de 45 a 49 anys,població,,209404
2001,Catalunya,total,homes,de 50 a 54 anys,població,,199253
2001,Catalunya,total,homes,de 55 a 59 anys,població,,178052
2001,Catalunya,total,homes,de 60 a 64 anys,població,,143135
2001,Catalunya,total,homes,de 65 a 69 anys,població,,151802
2001,Catalunya,total,homes,de 70 a 74 anys,població,,127802
2001,Catalunya,total,homes,de 75 a 79 anys,població,,95832
2001,Catalunya,total,homes,de 80 a 84 anys,població,,51001
2001,Catalunya,total,homes,85 anys o més,població,,33988
2001,Catalunya,total,homes,total,població,,3106531
2001,Catalunya,total,dones,de 0 a 4 anys,població,,146952
2001,Catalunya,total,dones,de 5 a 9 anys,població,,135887
2001,Catalunya,total,dones,de 10 a 14 anys,població,,141759
2001,Catalunya,total,dones,de 15 a 19 anys,població,,168616
2001,Catalunya,total,dones,de 20 a 24 anys,població,,233012
2001,Catalunya,total,dones,de 25 a 29 anys,població,,270863
2001,Catalunya,total,dones,de 30 a 34 anys,població,,257266
2001,Catalunya,total,dones,de 35 a 39 anys,població,,249991
2001,Catalunya,total,dones,de 40 a 44 anys,població,,236278
2001,Catalunya,total,dones,de 45 a 49 anys,població,,213164
2001,Catalunya,total,dones,de 50 a 54 anys,població,,205636
2001,Catalunya,total,dones,de 55 a 59 anys,població,,184217
2001,Catalunya,total,dones,de 60 a 64 anys,població,,150080
2001,Catalunya,total,dones,de 65 a 69 anys,població,,173875
2001,Catalunya,total,dones,de 70 a 74 anys,població,,160734
2001,Catalunya,total,dones,de 75 a 79 anys,població,,135959
2001,Catalunya,total,dones,de 80 a 84 anys,població,,91390
2001,Catalunya,total,dones,85 anys o més,població,,80900
2001,Catalunya,total,dones,total,població,,3236579
2001,Catalunya,total,total,de 0 a 4 anys,població,,301948
2001,Catalunya,total,total,de 5 a 9 anys,població,,278846
2001,Catalunya,total,total,de 10 a 14 anys,població,,292039
2001,Catalunya,total,total,de 15 a 19 anys,població,,345302
2001,Catalunya,total,total,de 20 a 24 anys,població,,478026
2001,Catalunya,total,total,de 25 a 29 anys,població,,557271
2001,Catalunya,total,total,de 30 a 34 anys,població,,528302
2001,Catalunya,total,total,de 35 a 39 anys,població,,506415
2001,Catalunya,total,total,de 40 a 44 anys,població,,468737
2001,Catalunya,total,total,de 45 a 49 anys,població,,422568
2001,Catalunya,total,total,de 50 a 54 anys,població,,404889
2001,Catalunya,total,total,de 55 a 59 anys,població,,362269
2001,Catalunya,total,total,de 60 a 64 anys,població,,293215
2001,Catalunya,total,total,de 65 a 69 anys,població,,325677
2001,Catalunya,total,total,de 70 a 74 anys,població,,288536
2001,Catalunya,total,total,de 75 a 79 anys,població,,231791
2001,Catalunya,total,total,de 80 a 84 anys,població,,142391
2001,Catalunya,total,total,85 anys o més,població,,114888
2001,Catalunya,total,total,total,població,,6343110
2011,Catalunya,espanyola,homes,de 0 a 4 anys,població,,180926
2011,Catalunya,espanyola,homes,de 5 a 9 anys,població,,179739
2011,Catalunya,espanyola,homes,de 10 a 14 anys,població,,153912
2011,Catalunya,espanyola,homes,de 15 a 19 anys,població,,143138
2011,Catalunya,espanyola,homes,de 20 a 24 anys,població,,149279
2011,Catalunya,espanyola,homes,de 25 a 29 anys,població,,174237
2011,Catalunya,espanyola,homes,de 30 a 34 anys,població,,237192
2011,Catalunya,espanyola,homes,de 35 a 39 anys,població,,271475
2011,Catalunya,espanyola,homes,de 40 a 44 anys,població,,255227
2011,Catalunya,espanyola,homes,de 45 a 49 anys,població,,242905
2011,Catalunya,espanyola,homes,de 50 a 54 anys,població,,220358
2011,Catalunya,espanyola,homes,de 55 a 59 anys,població,,196803
2011,Catalunya,espanyola,homes,de 60 a 64 anys,població,,183641
2011,Catalunya,espanyola,homes,de 65 a 69 anys,població,,157924
2011,Catalunya,espanyola,homes,de 70 a 74 anys,població,,119130
2011,Catalunya,espanyola,homes,de 75 a 79 anys,població,,115062
2011,Catalunya,espanyola,homes,de 80 a 84 anys,població,,80230
2011,Catalunya,espanyola,homes,85 anys o més,població,,57675
2011,Catalunya,espanyola,homes,total,població,,3118853
2011,Catalunya,espanyola,dones,de 0 a 4 anys,població,,168630
2011,Catalunya,espanyola,dones,de 5 a 9 anys,població,,169164
2011,Catalunya,espanyola,dones,de 10 a 14 anys,població,,145118
2011,Catalunya,espanyola,dones,de 15 a 19 anys,població,,135376
2011,Catalunya,espanyola,dones,de 20 a 24 anys,població,,141054
2011,Catalunya,espanyola,dones,de 25 a 29 anys,població,,169413
2011,Catalunya,espanyola,dones,de 30 a 34 anys,població,,231581
2011,Catalunya,espanyola,dones,de 35 a 39 anys,població,,264753
2011,Catalunya,espanyola,dones,de 40 a 44 anys,població,,249978
2011,Catalunya,espanyola,dones,de 45 a 49 anys,població,,242800
2011,Catalunya,espanyola,dones,de 50 a 54 anys,població,,229466
2011,Catalunya,espanyola,dones,de 55 a 59 anys,població,,206386
2011,Catalunya,espanyola,dones,de 60 a 64 anys,població,,197525
2011,Catalunya,espanyola,dones,de 65 a 69 anys,població,,175064
2011,Catalunya,espanyola,dones,de 70 a 74 anys,població,,138833
2011,Catalunya,espanyola,dones,de 75 a 79 anys,població,,153410
2011,Catalunya,espanyola,dones,de 80 a 84 anys,població,,126271
2011,Catalunya,espanyola,dones,85 anys o més,població,,127721
2011,Catalunya,espanyola,dones,total,població,,3272545
2011,Catalunya,espanyola,total,de 0 a 4 anys,població,,349556
2011,Catalunya,espanyola,total,de 5 a 9 anys,població,,348902
2011,Catalunya,espanyola,total,de 10 a 14 anys,població,,299030
2011,Catalunya,espanyola,total,de 15 a 19 anys,població,,278514
2011,Catalunya,espanyola,total,de 20 a 24 anys,població,,290334
2011,Catalunya,espanyola,total,de 25 a 29 anys,població,,343651
2011,Catalunya,espanyola,total,de 30 a 34 anys,població,,468773
2011,Catalunya,espanyola,total,de 35 a 39 anys,població,,536228
2011,Catalunya,espanyola,total,de 40 a 44 anys,població,,505205
2011,Catalunya,espanyola,total,de 45 a 49 anys,població,,485705
2011,Catalunya,espanyola,total,de 50 a 54 anys,població,,449823
2011,Catalunya,espanyola,total,de 55 a 59 anys,població,,403190
2011,Catalunya,espanyola,total,de 60 a 64 anys,població,,381166
2011,Catalunya,espanyola,total,de 65 a 69 anys,població,,332988
2011,Catalunya,espanyola,total,de 70 a 74 anys,població,,257963
2011,Catalunya,espanyola,total,de 75 a 79 anys,població,,268472
2011,Catalunya,espanyola,total,de 80 a 84 anys,població,,206501
2011,Catalunya,espanyola,total,85 anys o més,població,,185396
2011,Catalunya,espanyola,total,total,població,,6391398
2011,Catalunya,resta de la Unió Europea,homes,de 0 a 4 anys,població,,5735
2011,Catalunya,resta de la Unió Europea,homes,de 5 a 9 anys,població,,5421
2011,Catalunya,resta de la Unió Europea,homes,de 10 a 14 anys,població,,5006
2011,Catalunya,resta de la Unió Europea,homes,de 15 a 19 anys,població,,4884
2011,Catalunya,resta de la Unió Europea,homes,de 20 a 24 anys,població,,9450
2011,Catalunya,resta de la Unió Europea,homes,de 25 a 29 anys,població,,17792
2011,Catalunya,resta de la Unió Europea,homes,de 30 a 34 anys,població,,23626
2011,Catalunya,resta de la Unió Europea,homes,de 35 a 39 anys,població,,21423
2011,Catalunya,resta de la Unió Europea,homes,de 40 a 44 anys,població,,17820
2011,Catalunya,resta de la Unió Europea,homes,de 45 a 49 anys,població,,12438
2011,Catalunya,resta de la Unió Europea,homes,de 50 a 54 anys,població,,8984
2011,Catalunya,resta de la Unió Europea,homes,de 55 a 59 anys,població,,5982
2011,Catalunya,resta de la Unió Europea,homes,de 60 a 64 anys,població,,4210
2011,Catalunya,resta de la Unió Europea,homes,de 65 a 69 anys,població,,3081
2011,Catalunya,resta de la Unió Europea,homes,de 70 a 74 anys,població,,2213
2011,Catalunya,resta de la Unió Europea,homes,de 75 a 79 anys,població,,1272
2011,Catalunya,resta de la Unió Europea,homes,de 80 a 84 anys,població,,693
2011,Catalunya,resta de la Unió Europea,homes,85 anys o més,població,,466
2011,Catalunya,resta de la Unió Europea,homes,total,població,,150495
2011,Catalunya,resta de la Unió Europea,dones,de 0 a 4 anys,població,,5527
2011,Catalunya,resta de la Unió Europea,dones,de 5 a 9 anys,població,,5001
2011,Catalunya,resta de la Unió Europea,dones,de 10 a 14 anys,població,,4729
2011,Catalunya,resta de la Unió Europea,dones,de 15 a 19 anys,població,,4792
2011,Catalunya,resta de la Unió Europea,dones,de 20 a 24 anys,població,,11722
2011,Catalunya,resta de la Unió Europea,dones,de 25 a 29 anys,població,,20919
2011,Catalunya,resta de la Unió Europea,dones,de 30 a 34 anys,població,,21821
2011,Catalunya,resta de la Unió Europea,dones,de 35 a 39 anys,població,,16125
2011,Catalunya,resta de la Unió Europea,dones,de 40 a 44 anys,població,,12424
2011,Catalunya,resta de la Unió Europea,dones,de 45 a 49 anys,població,,8454
2011,Catalunya,resta de la Unió Europea,dones,de 50 a 54 anys,població,,6535
2011,Catalunya,resta de la Unió Europea,dones,de 55 a 59 anys,població,,4837
2011,Catalunya,resta de la Unió Europea,dones,de 60 a 64 anys,població,,3803
2011,Catalunya,resta de la Unió Europea,dones,de 65 a 69 anys,població,,2751
2011,Catalunya,resta de la Unió Europea,dones,de 70 a 74 anys,població,,1933
2011,Catalunya,resta de la Unió Europea,dones,de 75 a 79 anys,població,,1171
2011,Catalunya,resta de la Unió Europea,dones,de 80 a 84 anys,població,,696
2011,Catalunya,resta de la Unió Europea,dones,85 anys o més,població,,680
2011,Catalunya,resta de la Unió Europea,dones,total,població,,133920
2011,Catalunya,resta de la Unió Europea,total,de 0 a 4 anys,població,,11261
2011,Catalunya,resta de la Unió Europea,total,de 5 a 9 anys,població,,10423
2011,Catalunya,resta de la Unió Europea,total,de 10 a 14 anys,població,,9735
2011,Catalunya,resta de la Unió Europea,total,de 15 a 19 anys,població,,9676
2011,Catalunya,resta de la Unió Europea,total,de 20 a 24 anys,població,,21172
2011,Catalunya,resta de la Unió Europea,total,de 25 a 29 anys,població,,38711
2011,Catalunya,resta de la Unió Europea,total,de 30 a 34 anys,població,,45446
2011,Catalunya,resta de la Unió Europea,total,de 35 a 39 anys,població,,37548
2011,Catalunya,resta de la Unió Europea,total,de 40 a 44 anys,població,,30244
2011,Catalunya,resta de la Unió Europea,total,de 45 a 49 anys,població,,20893
2011,Catalunya,resta de la Unió Europea,total,de 50 a 54 anys,població,,15519
2011,Catalunya,resta de la Unió Europea,total,de 55 a 59 anys,població,,10819
2011,Catalunya,resta de la Unió Europea,total,de 60 a 64 anys,població,,8013
2011,Catalunya,resta de la Unió Europea,total,de 65 a 69 anys,població,,5832
2011,Catalunya,resta de la Unió Europea,total,de 70 a 74 anys,població,,4146
2011,Catalunya,resta de la Unió Europea,total,de 75 a 79 anys,població,,2444
2011,Catalunya,resta de la Unió Europea,total,de 80 a 84 anys,població,,1389
2011,Catalunya,resta de la Unió Europea,total,85 anys o més,població,,1146
2011,Catalunya,resta de la Unió Europea,total,total,població,,284416
2011,Catalunya,resta d'Europa,homes,de 0 a 4 anys,població,,1426
2011,Catalunya,resta d'Europa,homes,de 5 a 9 anys,població,,1133
2011,Catalunya,resta d'Europa,homes,de 10 a 14 anys,població,,1194
2011,Catalunya,resta d'Europa,homes,de 15 a 19 anys,població,,1535
2011,Catalunya,resta d'Europa,homes,de 20 a 24 anys,població,,1690
2011,Catalunya,resta d'Europa,homes,de 25 a 29 anys,població,,2239
2011,Catalunya,resta d'Europa,homes,de 30 a 34 anys,població,,2906
2011,Catalunya,resta d'Europa,homes,de 35 a 39 anys,població,,2946
2011,Catalunya,resta d'Europa,homes,de 40 a 44 anys,població,,2568
2011,Catalunya,resta d'Europa,homes,de 45 a 49 anys,població,,2076
2011,Catalunya,resta d'Europa,homes,de 50 a 54 anys,població,,1722
2011,Catalunya,resta d'Europa,homes,de 55 a 59 anys,població,,922
